gene	meanA	meanB
F8	0.0587188827443234	0.036568009097113
FIZ1	0.124315083679209	0.143809786543496
FJX1	0.0652499925782178	0.0639141907592291
FLJ33360	0.0304363024113624	0.0284883030057119
FXR2	0.0367247304123176	0.0760078752242963
FZD1	0.0419983459961785	0.0727765085585506
GAN	0.152491790123897	0.204774567453327
GXYLT2	0.107227548660987	0.133543270242646
HMGN3-AS1	0.138660490746699	0.0901956832056052
HPD	0.0705832510464948	0.0288180149902269
HSF4	0.0609954466513257	0.0586825975357897
HYAL4	0.0272886408161396	0.0153658921000168
HYPK	0.073058309570555	0.127791596609966
IER5L	0.0509958543862509	0.0140854423806277
INPP5J	0.08446331337492	0.150096309377527
ITPKC	0.0516404970757959	0.0387128417333281
JAM3	0.127403568456106	0.0729282938356289
KAZALD1	0.0846095125803862	0.0522335353985148
KCP	0.0287278854655236	0.0342698898324915
KIF24	0.0738507970487795	0.0507595581475694
KLF13	0.0645670970423048	0.125896308062935
LEMD2	0.0325273437581846	0.0293289994160485
LGSN	0.00906165930677549	0.0109268760438951
LINC01028	0.10568683932668	0.10550289649862
LINC01366	0.130049179145446	0.20248673343563
LIPH	0.0933680296483589	0.0771149755368164
LOC100133050	0.0148216555610234	0.077360053470419
LOC100506207	0.0919857923229522	0.105292830995156
LOC101927755	0.194298491757365	0.191266689853813
LOC101928203	0.0306295412319851	0.0764818298801216
LOC101929715	0.0762756984815956	0.131385625084261
LOC150935	0.0171601012728557	0.0136479295231634
LOC339260	0.0188203566628661	0.0565203749795119
LOXL2	0.0179264142488536	0.011604444418346
MARK2	0.0195168672083589	0.038616253387302
MEIG1	0.0774150339845393	0.0780247640777203
MRVI1	0.0461820525380914	0.0356216554372182
MTMR3	0.0443165811941899	0.0251671127721174
MYLK	0.0378614502889631	0.0509273901639907
NAPSA	0.124461613438432	0.0996945056968132
NEBL	0.0484049532787739	0.0924007299492479
NFIA-AS1	0.0355178954877541	0.0320288795025035
OPRK1	0.0361070366164565	0.0278059319055145
PALM3	0.0641238606362846	0.0368466897342024
PAPLN	0.0389621017212656	0.0791166649654646
PAQR8	0.0706356158748662	0.0511937255102528
PAX8	0.0510872164903466	0.0625975179622615
PLBD1-AS1	0.05081836452264	0.0626167681795948
PLCL1	0.0259799007933446	0.0778642762046231
POFUT2	0.0474989809757529	0.0702096554406286
PPP1R12C	0.0359608759327566	0.0629819851290164
PREX1	0.0819603950508213	0.0627453792076382
PRH1	0.135674546432976	0.0994331690079558
PSKH1	0.0430873244793698	0.0692410576495561
PVRIG	0.0265953445797577	0.0309584225668097
RACGAP1P	0.0899644967360056	0.0598048021540056
RAET1K	0.116581573539062	0.132294948108759
RAI1	0.0299289285779278	0.0140937706196112
RARRES3	0.0961811504530998	0.151339408104488
RBPMS2	0.0558030451702855	0.0349222635338068
RDH16	0.0719497492011044	0.0814549600190328
RFX3	0.0271732668073417	0.0270158011533948
RGS17	0.169718560696681	0.0465521919607702
RNF208	0.0618689161176256	0.0341590990895815
RNF215	0.052887324095217	0.0476655700414724
RNU6ATAC	0.0942934048221883	0.15181857351036
S100P	0.161046931869023	0.261946353966486
SAMD5	0.00737505089365832	0.0198756453137998
SAP30L	0.0395475009708038	0.0291304903525506
SASH1	0.0304974209538356	0.0311830684132318
SEC14L3	0.022503587531018	0.0286439802904293
SEC1P	0.0244543929795756	0.0214064101663175
SELPLG	0.072881373650085	0.0749820132989706
SH2D1B	0.187267924373966	0.249809338283736
SLC2A11	0.0800051433643029	0.0926654043455069
SLC44A1	0.194932222732537	0.123396681955356
SLC9A2	0.035837458136488	0.0439684460652828
SLMO1	0.0765714341141692	0.0763973146215706
SMCR8	0.0118590225465275	0.0116608021501389
SMOX	0.0858009132414433	0.119250534492509
SMPDL3B	0.104094897123244	0.160943847502415
SNAI3	0.0902530269785359	0.133133985970027
SOCS5	0.20009718838605	0.166129858863105
SOX1	0.171974809532614	0.127093869774343
SPEG	0.0837108860330157	0.130872282368139
SPI1	0.0763250720012711	0.0786577658588844
STYK1	0.0863435655306695	0.130010663200991
SUFU	0.0556441949381732	0.0326510724600699
TAC3	0.108162731418576	0.171402520869126
TARSL2	0.0707628867997569	0.118395157364248
TERC	0.0645458262716501	0.0608523276270073
TGFB1	0.0402773374691453	0.072074499570188
TMEM217	0.130091282274866	0.119237275172117
TMEM253	0.145689264953308	0.110626804057516
TNFSF10	0.0866747347101388	0.129950829860045
TNFSF13B	0.0977758997701778	0.125077357379714
TNRC6C	0.166541397069502	0.0766213304166822
TNS4	0.0248949380578625	0.00400272153033238
TRAM2-AS1	0.108689729706112	0.134752913486279
TRPC1	0.0586976423791863	0.120087466759869
TSTD1	0.0445916801536586	0.0394618342642752
UBAC2-AS1	0.116453448987916	0.0917615438559155
UVSSA	0.0741950790770786	0.0474057642262337
VAC14-AS1	0.0299731231401346	0.0506844588571545
VAMP5	0.0659240850062029	0.0998311221053456
WBP11P1	0.0109923226155328	0.00766243928725128
WNT10B	0.0853587579520291	0.163621783916837
ZC3H7B	0.0713478148711433	0.0489297429755031
ZIM3	0.00765508310432256	0.00837201517410688
ZNF484	0.0490488183200519	0.054889155766614
ZNF513	0.0847932367663551	0.0575784816404583
ZNF613	0.172476594436054	0.127590373834808
ZNF667	0.00271256111633372	0.00374823791543902
ZXDB	0.0532169113491682	0.0547153319832687
ISG20L2	1.57486176144961	1.8063089156638
TXLNA	1.76040616713997	2.00256495516988
VPS26A	5.07848196156193	5.62992818696657
MRPL20	5.24480225088447	6.07047958635732
NDUFV1	4.1615428625476	4.69659182815502
PLGRKT	1.29968676965239	1.21667843751751
ZNF670	1.23097927019352	1.22297104148459
DNAAF3	1.87381735127713	1.69941267171719
ID1	2.06417889738085	2.3254295631313
POC5	1.2646602759377	1.49427721507923
ZNF430	1.28431954465023	1.19373144320684
EID1	4.65067648667587	4.86147714368292
CREG1	3.48078590315463	2.92552941878368
TMC5	0.618626994515236	0.713812498040388
TACC3	1.47802407199901	1.37197838446189
RHD	4.45710178666563	4.26491944638119
LY86-AS1	1.4988975221577	1.40558712095168
ARID2	4.22871939061339	3.93208735664731
AKR1A1	3.17730914663058	3.54289115079441
PTMA	8.67195596317629	9.25224339524996
MTM1	0.812942318247416	0.777359361554252
ZBTB14	1.18280879959491	0.57352021180426
SLC14A2	0.489873367416494	0.511730057855674
RAP2B	4.57769957880647	4.67206465428384
ARMCX5	0.792586942350529	0.803199842881732
TMEM164	0.482607405190546	0.512419708727202
MRPL33	5.32728119997644	5.1815195374634
GPATCH3	0.837562705368218	0.832598071724891
ZBTB11	0.781855855537993	0.793234408993598
BNIPL	0.706354010449035	0.89514534952733
STRN3	6.40615743152653	6.60249241037451
COX6C	7.34225277776345	8.17474276769287
HTATSF1P2	1.15823585460297	1.03838065725385
CENPN	4.23247385753261	4.15290033174345
RHOC	3.18670749910457	3.54553675160479
FOXRED1	2.20430229156398	2.36177307735769
SRPK2	1.53408310601721	1.66605063711763
TMCO3	0.949372920179793	0.979347426177908
SPG20	1.77384903513395	1.91388781696022
SLC35E3	0.57681651076294	0.752305480531005
UFSP2	2.18569447917884	2.02961458095207
CAT	3.74889560557668	4.05173410024398
LOC101805491	0.389320596241222	0.0960670591017349
TTC8	0.871728409259568	0.430642839019952
NSL1	2.35864115723907	1.95922035483948
CRIPT	2.3757376294401	2.37451002729484
LSR	0.554265559360254	0.855976705376744
NCMAP	0.229177701969551	0.319522365986517
ANKRD40	6.13538476044951	5.94887262681624
EWSR1	3.458807790476	3.30930432885921
ZNF511	1.87897515109373	2.08604706913857
LAIR1	0.768910811667618	0.875431235506445
SMIM17	1.11178702466982	0.885242452752822
PLCD1	2.03294366147491	1.67237888355499
TRIM45	1.7986062286803	1.49620356829183
NGLY1	3.21398870140932	3.38178378884714
CLEC11A	0.775759947920239	0.799804742493814
NUCB1	1.13378759266924	1.07393403967199
PITRM1	1.45407588591575	1.87727777183334
SAMD8	0.61518616373122	1.11985253361992
TIMM22	2.37048827802524	2.57894913035601
ERICH1	0.911268255546998	0.987316118131988
ZNF581	1.43409072037136	1.56781028630974
P4HB	2.57087395696777	2.83830781611621
LINC00926	0.404802515432784	0.152355513934028
OSBPL3	0.479186336180431	0.765199468010294
SNRPF	6.12350371632756	6.6238586979224
TOMM6	6.283883362261	7.13762078958241
KCTD9	4.57880653613004	4.87781676362743
AK3	2.00766245097643	2.33957845953202
ATP5A1	7.72348190479483	9.02272656893638
TMEM263	4.21365978775793	4.13252597683947
RPL22L1	1.46534736064842	1.53442865042046
C1orf52	2.45880782372031	2.84249261139181
BBS4	2.02558625413864	1.72286028025738
NSDHL	2.3650350641626	2.22984113644352
TP53BP2	1.08622363426937	1.23895103393368
CDKN2B-AS1	0.521981725159274	0.418802902792074
DUS3L	1.47225360149478	1.72969888253468
PTPLAD1	3.36085597742135	3.21617004872837
NVL	2.29864264858207	2.53352180642127
KIAA0101	5.82132142126126	6.33131423481193
UTP11L	7.63424932843209	7.58226738450099
CLK1	3.41536690301312	3.41964962675046
LOC100268168	0.903087335492583	0.895532706897499
IL12RB1	0.505737053568446	0.416687123825472
ZWINT	3.86423214255456	4.36885000533311
ARL15	0.920759108191667	0.912149267112685
ARMC7	0.586003512780437	0.692621350735745
GFM2	2.4401493675598	2.75016857854608
GNPDA1	2.09461479194921	2.3748279926486
GPR37L1	0.662805259210493	0.695592553017369
SCAMP3	2.79629920237585	3.05541559036033
TTC26	0.766993049619447	0.605201143655083
PANK2	1.4047044757076	1.46560718376634
ZNF789	1.35546092873654	1.48363711263999
INIP	2.8597566818434	3.23508969727314
G2E3	0.749044800830123	0.444976153795312
PBRM1	0.373039465895476	0.774645023943851
USP15	3.68271032433597	4.07986273603602
ARHGAP12	0.120773872045569	0.351115127796433
C19orf81	0.0595203805599226	0.173993977309659
CCDC159	0.252117794013888	0.106041331671099
CRYBA1	0.500074307622136	0.0638092591847163
FILIP1L	0.140614036342125	0.362931588221214
GLB1L3	0.0534636408871446	0.0148566600190217
HIST1H2BI	0.109080351086	0.0266287474802971
IGDCC4	0.543635808819606	0.147838171984852
KLHL24	0.0680150733268433	0.336662664245638
LINC00685	0.289403494994047	0.0614269717068841
LOC100240735	0.25871749228574	0.129979764006891
LOC100507291	0.308179977759758	0.163652262608415
LRRC45	0.191117295192829	0.0278334703763215
MTMR8	0.355688282884672	0.115586882440181
PHLPP2	0.0323842785761523	0.160259370162302
PPAPDC2	0.0882366295027645	0.259198830759571
RNF122	0.07502792271153	0.221018394544564
SAMD4A	0.111280028263399	0.0151623130180389
SEPSECS-AS1	0.265267779465644	0.0148301682538431
ST3GAL3	0.130244910079994	0.317943081927792
WASF3	0.600624013935642	0.15732266742966
ZNF416	0.272901422649074	0.0810997028451753
HN1	3.50257050370144	3.19202261947892
MATR3	4.36195819216852	4.48655685318333
LONP2	1.06136166335978	0.779685815209884
PCNT	2.05441904923282	1.79489164632891
CDC42SE2	5.35829613845535	5.51468742644144
TRMT12	1.46006653598294	0.976454810229145
CLDN12	0.442989081129887	0.707146896910737
LOC389906	0.310952300376379	0.628870167780519
PAICS	5.76566516167808	5.99996951706439
FHL2	1.37013468607524	1.3330746149039
C11orf31	3.66010365035654	3.45437858704639
RAB10	2.99420102504364	3.17677841261027
RYBP	0.202868540571888	0.437098555383149
SBNO1	4.39959676994184	4.25953076911499
HIST2H2BF	1.54447874978793	1.4189117127229
ATP6V1F	5.06213034530603	5.82909208731922
LMAN2	3.17562076297639	2.94093861698034
LYRM1	2.26853262813369	2.17894932110756
C2orf43	1.59800968071448	1.50153348421997
VRK2	3.48533836016187	3.6595447185135
LINC00987	0.484084987951194	0.604457206976659
AGO3	0.993436811994122	0.9257020131858
MARCH5	1.89295909492967	2.27084290644883
CNPY3	1.75381580939707	1.97063601707337
OIP5	2.64204000286482	2.87432144644561
IMPDH2	3.92131658961741	4.55535420183394
MCRS1	2.60621832196769	2.80473279473509
SPACA6P	0.475013318434227	0.389155014141755
JADE1	1.83971556992423	1.72588027507627
SDHAP3	2.23851684372168	2.08930634496142
MYCBP	1.42152840177249	1.63500441289023
TOP2B	1.26337166006462	1.78823641039549
EIF2AK2	1.25411768280725	1.34742516078373
FN3KRP	1.2241123253236	1.45614532135203
MRE11A	1.1004474079163	0.793776815636669
LOC441454	0.228487388464024	0.214340892106232
C19orf35	0.707393180365359	0.694941817346418
RPS6KA6	0.193375038352119	0.0498755326357794
LOC646719	0.941332609466249	1.30212194521209
RPL23AP53	1.73816861870504	1.9878360728388
DAP	2.23380189262436	2.36058762952394
NUP188	1.33905687387266	1.63837310106566
MRPL48	4.46822592174458	5.02468072550238
PEX13	1.68617320876247	1.57323327610939
DUSP7	0.426842454508539	0.63481195844994
FOXP4	0.0504197038385248	0.209330722942917
KLK13	0.339855086134783	0.0705994638797009
PM20D2	0.295532359394871	0.0384958495878618
RPL13AP3	1.32962822586466	1.39654124559016
USP2	3.39830883072317	3.60975873414284
DUS4L	1.12159235818503	0.781280479841909
ROCK2	0.283548978032101	0.618098850029814
USP37	0.750046207118794	0.324733764714482
ABHD3	1.61545318521399	1.92270147637595
NOC4L	1.509072085901	1.93357973421522
C15orf57	2.46217348201331	2.37402767710639
RANGAP1	0.639466461030891	0.865747908272356
MED18	1.84069541115624	1.99716067323304
AMD1	2.9561198789367	3.21638052483493
ATXN2	0.797376463919503	0.791563067915666
DEPDC7	1.58388984004828	1.68512206986146
SERGEF	1.27188154812253	1.35353803258339
HIPK3	1.21477505540852	1.78488415872287
IPO4	1.40717527285931	1.23750515562299
SLC7A6OS	1.57909894033177	1.2408149205138
WDR13	1.22453856974656	1.45756222725709
SLC8B1	0.522338371826688	0.421722191876364
HSD17B8	1.37892304291953	1.10267061275398
SPIN4	0.672163438512882	1.06972533795653
UGDH-AS1	4.42561662024483	4.43940332471904
FEN1	3.06859975113753	3.37676363565751
PDS5A	1.69100747860153	1.81610477655299
LRPAP1	1.50468850929212	1.71376432446145
BLOC1S6	1.05927196028968	1.46599061068348
CDCA4	1.78140987190844	2.01572994451166
CTC-338M12.4	1.47629551810887	1.54397409983086
CXADR	0.48254000399323	0.48232090304394
SSRP1	2.87363724155211	2.89487849998821
DND1	0.267776923402815	0.447743252281953
GEMIN8P4	0.713379515165512	0.378867787239723
TMEM127	0.085194462934861	0.280934899020434
FAM86B1	0.289561696381192	0.115368955727025
CHRAC1	2.849143105273	3.17575454789774
CSTF3-AS1	0.519981805108803	0.677047793535878
EIF2D	2.23191056183016	2.40881588691662
TUBB6	2.44572846334655	2.80684637048078
C4orf48	3.74853606560108	3.87468105874474
BOLA3-AS1	1.39780148574094	1.45511894124595
SNRNP70	0.222290367770704	0.529926636183274
PRKCI	0.41804609908545	0.770493304049468
FH	4.40679551308565	5.13512240298677
MSANTD3	2.17293149189642	1.72963927343646
NUP54	3.60230666950662	3.92224633782844
NUDT16P1	0.876574138925842	0.985863921849057
LRRC40	1.80476981246466	2.06728099772086
THRB	2.77103204343787	2.57008374306613
CDK6	0.883898347910686	1.23294331479056
ABCA17P	0.0281448346881581	0.146089237630217
AGTPBP1	0.0742386188402591	0.177444462624281
ATXN7L3	0.127126341935201	0.0516336160407408
C7orf60	0.0484861580028024	0.179817884890092
CAPN10	0.0732439956987196	0.170079401440831
CD99P1	0.172129790237037	0.0674073970611874
CHRNB4	0.0462988285527304	0.164963758156791
DDX11L10	0.0340090862126778	0.00669573663322931
DNAJC13	0.178237748733944	0.0453844035201738
EFHB	0.116797429627177	0.238256337724929
EFNA3	0.0641563501978889	0.245100095234311
EHHADH	0.0602576580063754	0.17147172062233
FAM129A	0.0229643837709239	0.0692826552310325
FBXW4	0.308832480171707	0.132989876384556
FMR1NB	0.111803320399428	0.332769000955362
LOC100131655	0.0980780873723096	0.0112904124045369
LOC286189	0.123151931351874	0.0231136167617103
PDE6B	0.0513486215476822	0.00901742141248018
PEX6	0.0718201059141577	0.197766819980341
SPARC	0.211055894021361	0.470303770917558
ST7-OT4	0.251487820899197	0.0802361101724304
TP53INP2	0.195983897841006	0.0629737636736589
UACA	0.272435601210354	0.00729000267230616
CASP10	0.735748698744033	0.717505171569194
MAP3K7	1.55421820514005	1.7758043987555
CEPT1	3.5082775098778	3.45713849918283
C11orf24	1.88588871810661	2.11828614255822
NUPR1L	0.522027876329348	0.572646425958065
OGFOD2	1.12294541191689	1.05508871714046
TOE1	2.94148683038503	2.46096724271648
PREP	1.84600333592298	1.6699955720968
KRIT1	1.17744741461511	1.51576820948815
LOC100287042	0.950302651717489	0.800982199315845
CAST	1.82113111760351	2.08867510065533
FAM120A	0.771746461659745	0.989891836611765
SDR39U1	1.32173518673907	1.58238725135163
CMTR1	0.199388919652085	0.392649755992007
FAM46C	0.855033118783374	1.27558076819466
NABP1	1.88412473597476	2.12695737525477
NFX1	1.23876612763577	1.26216220815959
THAP5	7.4927429539202	7.51276768078875
CXorf31	0.896727857162175	0.931491210129596
IPCEF1	0.138784480383946	0.01446232300873
LRRC8B	0.378208022645597	0.139412324782146
NWD1	0.101078748794999	0.0193453804239554
ZNF442	0.492017496077109	0.235354645884291
GMNN	7.07860770234813	7.88751988379248
FAM127B	2.5372248538152	2.83785475064847
MPLKIP	3.89388736271847	4.33354324063154
MICA	0.716991736974299	0.436276139649875
C5orf51	1.56509320742348	1.68571414288731
FAM175A	1.36260357546182	1.37580261660886
PPP4R1	1.16992072268096	1.27656781167081
SPIRE2	0.395192137875215	0.325096541147499
CERS2	1.99809022517197	2.35722121708673
KRT8	2.69048982103533	2.92385571008453
PUM2	2.0750548797745	1.70070150403531
ABHD17B	0.0889045070607418	0.300240544485574
MMP24-AS1	0.0465735036513069	0.24041157827481
ONECUT2	0.162385918967387	0.439906869034307
NSUN5P1	1.82981115054038	1.92686421474916
LOC283352	1.33122492001344	1.71833915330755
TBL3	1.35391516066214	1.59188080957122
PDPR	0.400492567928827	0.193533984680355
ATG7	0.804621715362781	0.847492476616766
TMEM97	2.42626413883155	2.67008094213012
WBP1L	0.774868328855081	0.543446792618574
KIFAP3	0.661827846575657	1.05890887696783
RBM15	0.32435158171816	0.583816483718114
AURKB	2.68023329931071	2.35794710715267
DNAJC24	0.931066464422751	1.10262979316791
PCBD1	2.31064867259296	2.60690863209332
THOC5	1.80662452239346	2.08821178330982
RAB12	1.41841680817523	1.45707615866607
GALNT15	0.226396568762501	0.0748647800486679
HIST1H4E	0.780798481656717	0.34467054990986
STX6	0.448756630933693	0.187375106738143
SSBP1	7.78292904468451	8.66758905249085
METTL6	1.68833646997474	1.45539035934376
FBXL15	1.10080567197852	1.15595462810184
UBOX5	0.57494211245194	0.579076058777235
LCORL	1.67457411498964	1.64130494513916
SMIM8	1.85033625410121	1.96070070740064
THUMPD1	7.32383583810134	7.1245002136847
CHAF1B	1.70268285411592	2.04644305453088
TMEM170A	1.15032224614446	1.52887526642664
ACTN1	0.961232174869588	1.28654845866241
TWF2	1.06875022540588	1.34596541081333
HEXIM1	0.661694369437262	0.73707420286037
KDSR	0.553044911349881	0.606791471962253
NAIP	0.652240108746116	0.304723699478647
RIC8A	0.46482815625107	0.694133157484475
TRIB2	1.14349121366543	1.5528629896808
PSPC1	2.69704255756846	2.95365984443053
SNRPD1	6.55300166948337	7.25811681113377
ATP6V1D	2.82541152864168	2.49568625125707
WDR60	0.59171600727279	0.647282268690092
CD52	1.72773382254588	1.77733917141294
RRP7B	2.16106972081741	2.37793074313193
RLF	0.576858602423685	0.451765354583641
LRRC57	2.61657714971149	2.16035607510367
OTUD3	1.36356450450947	1.42902654678958
TTPAL	0.519944346137129	0.585543658356025
MTDH	1.98413884827037	2.20426715281879
EEF1B2	7.87123529858699	8.60727888159137
HIST1H2BJ	3.18748387268158	3.36283057947029
BTRC	0.392692331041777	0.238412598633204
BVES	0.244063108853738	0.0972828212146855
COPRS	0.22044020061907	0.459472299169911
VTRNA1-1	0.450849042107355	0.262151857125519
EXT2	1.42539950882459	1.44517004742692
KAT7	1.69839477008266	1.49462763773038
FAM192A	2.86035790900209	3.02705571185236
ATG10	1.6458390157193	1.84073600634885
UPRT	1.2740962936978	1.24442853687523
ALMS1	0.0827100779254061	0.221282148972954
AP1M2	0.0761900517624802	0.125791886400585
C15orf65	0.33756823376407	0.229412128770737
C6orf164	0.278466543243274	0.156859261929881
C9orf66	0.0869640213582012	0.0151442573567197
CCDC13	0.0651087123861178	0.103579037949479
CREBRF	0.196019147799553	0.36465576504309
CSGALNACT2	0.226774120824489	0.0789392805782531
CTDP1	0.112377705162951	0.0573927310018516
DNM1	0.0928894755238899	0.0509684856953604
FAM228B	0.360984361974935	0.131531564940603
FAM83B	0.0265564344661309	0.0155734246109503
GCH1	0.0882022210391176	0.29945486578571
GNAL	0.0472155120658418	0.0136873387589636
GSTO2	0.0359091247021866	0.0778362280952659
GTF3C2-AS1	0.0577309663393937	0.0261521470636215
IDI2-AS1	0.101104361466677	0.253197373237476
IRF2BP1	0.0352758659071197	0.0719904975784745
JAG2	0.0362019428271222	0.0754255307321424
KIAA1958	0.114943648151206	0.0758419186654274
LINC00264	0.0775236353250536	0.199759514918905
LINC00308	0.0626355834682176	0.0213445809823541
LINC01355	0.132778905676426	0.320579237608524
LOC100130093	0.126913970003577	0.0549323713822784
MT1F	0.151795693278042	0.355795299202628
MYOT	0.122643856140637	0.0644374622965
NPW	0.0422130266410299	0.0791497802872898
POT1-AS1	0.497913903860814	0.232269557935085
PPP1R27	0.115597754485208	0.207988449622165
PSMB9	0.263206243196435	0.154470249629507
PTENP1	0.0243439273178831	0.0562816647424418
RBM47	0.0676699477624424	0.235971910955339
RTBDN	0.0924330441024179	0.0308555014537871
SAMD10	0.141286280287171	0.21927115421689
SEPT9	0.0554680701771797	0.126067288531197
SGK3	0.183478976992467	0.0580076499474448
SMIM22	0.0798212223632318	0.0237808781404701
SOX7	0.182342219331319	0.0669408451193559
SREBF1	0.0505907090822498	0.128050026133758
TC2N	0.123101997157236	0.0574204822392374
TEX15	0.0470395937418099	0.08005126171861
TRIM23	0.0502703611255967	0.284746544947286
TXK	0.384844078289713	0.099682341216401
ZCCHC16	0.0147909024611939	0.0705906078344197
ZNF521	0.230943879396886	0.380335985141751
ZNF582-AS1	0.119578391381986	0.224356922741201
SLC39A9	2.04544002682669	2.10649473053077
LINC00598	0.271896765183869	0.160740804004665
LRWD1	0.801059999022151	1.09145582818418
RPL23	10.1568447340384	10.2596445807543
NCSTN	1.52307461897677	1.74122816027348
STX7	1.65983018901567	1.77032297175908
STT3B	1.56910226453361	1.80330091885464
CHPT1	2.04024497266089	1.73048133977863
PHACTR2	4.56015598595313	4.64110485259585
EFTUD1	0.692086904086329	0.947262261277666
SIL1	0.780236414152752	1.18221287882807
TMEM39A	0.810237323456409	1.13736692301189
B2M	9.46191608850482	9.93265109015967
UBE2D1	1.62440689144697	1.15578817804204
C9orf16	2.18420554495893	2.38139411180652
MAP7D1	0.187871849287209	0.408895675478551
SLC10A4	0.780456394266121	0.382179403740121
TRDMT1	0.296997139364692	0.486012513381323
BAIAP2-AS1	0.261479034594185	0.0607995835413271
HSPBAP1	0.273198767300711	0.662611795508841
KIAA1328	0.393443148254598	0.128263103433878
TNFRSF1A	0.258992390723453	0.490687672405859
ALAS1	1.18177412979423	1.317309320149
LOC441081	0.513002429730785	0.699307665876151
PROS1	2.00161796882647	2.24102458173175
S100PBP	1.23214557794016	1.5865815704158
POLD3	0.815847435956102	1.04616112628671
STAT1	0.883201007074745	1.20282217739646
TMEM134	1.14335757806654	0.97552865684268
POU2AF1	0.211433389920098	0.281713032900051
CEP120	0.411079484449067	0.0994423961215773
CEP128	0.239097154310816	0.136769953618085
EEF1DP3	0.12543647078499	0.0336899006271477
FAM193B	0.135276985749472	0.226495762405583
LOC100506071	0.309421951841829	0.03919940150553
LOC100506603	0.241357338847901	0.120200689474927
MC2R	0.179081240645151	0.0390583872373437
MPPE1	0.274514973823037	0.0857344492894769
NCR3LG1	0.285863855275555	0.0954430208123915
PCSK6	0.150014378741236	0.279460874105252
PRKAB2	0.164892907775993	0.332364867119511
PTGS1	0.331657507901364	0.120787705183519
PTPN23	0.138153544954616	0.0556764808863717
SLCO1A2	0.132574295184755	0.0207318959533615
TMEM184B	0.114340770285956	0.237956814371708
LOC283693	0.723747309043895	0.686945785979781
TUBE1	1.90997440010833	1.7649406067714
GDPD1	0.966146915476834	1.06338664462111
ORC5	2.82085250116291	2.88570823894762
THOC2	4.81971568153903	4.78239234204721
ZIC2	0.751388449122633	0.393857609315966
GPS2	2.41001867800085	2.48801943908048
C4orf33	1.6034786051483	1.84229407276062
PDE6A	0.362157814528332	0.316501859076508
PEX26	0.375803116926994	0.400210385737616
SMARCB1	1.67854590749482	1.86074100808742
UBA1	1.82311424541767	1.59895257716638
PPP1R15B	0.885648070999038	0.886138306914838
GALE	2.44088416125268	2.70907589528844
MPI	1.17362212698954	1.2861606603966
NAE1	4.85362702333104	5.09716090864142
SLC4A2	0.980523229356244	0.734020803553141
RPS27A	9.24314394629679	9.59755729422171
METTL2B	2.64198167066393	2.91633414606115
FABP5	2.40665655018081	2.83333776439496
HNRNPUL1	0.914537565552059	1.08869992014049
C6orf136	1.00644036965839	1.12514133620474
DIAPH1	1.16205130470557	1.36518037181856
HSPBP1	1.82092411210499	2.09087590802337
SERINC1	2.5688998435368	2.85205941186295
HIST1H2AG	1.13743992559978	1.16232202112828
KIF20A	1.29655145201551	1.35036465205822
PRNP	1.3075397749891	1.20652185700678
SLC35B3	1.00476069148122	1.09910471315631
LOC100507217	0.976457553564316	1.17000058800529
SLC7A6	0.792484023571199	0.98438629062995
USP11	1.13263185096794	1.32638320087768
FAM210A	2.696708674047	2.77889167018567
NNT-AS1	0.9386747699062	1.30346472392761
ARPC1A	3.31958933994711	3.60330331226821
BZW2	4.69620708583439	4.95145237222172
SUGT1P3	0.996667210574039	0.878969770301422
GNPTG	1.08240832460738	0.928499114782464
DUSP28	0.363004174160549	0.192681180669142
HIST1H4I	0.557081314151338	0.281581223762791
LINC00858	0.0980275217360194	0.244001368044315
NDST1	0.0683652831844211	0.186109947585405
TMEM53	0.306246730026487	0.137845882930268
USP5	0.211745043906138	0.415531902909618
UVRAG	0.206386635217926	0.433763715235776
ZBTB40	0.100410374391586	0.376610075942422
PAX8-AS1	1.72731854700614	1.89982344741274
HSDL2	1.41407294943182	1.72843373120137
MKNK1	1.48696892987098	1.73308783300175
SH3BGRL3	4.66110538720785	4.39461385009747
SATB2	2.41022106702643	2.70667996608979
C6orf120	0.768812130615154	0.741004538721787
HIP1	0.218931889659535	0.174354252524832
HEMK1	0.401404295644798	0.277041705599825
PPIP5K1	0.179318262058711	0.366916593557604
ACOT9	2.04053986550546	2.1226060691642
CDC42SE1	1.47571815195317	1.58186926634088
HIST1H4K	1.45353076606611	1.53238793683399
DDX11L1	0.310367997688446	0.121173454562553
LOC728743	0.379962304360655	0.181636530651795
RAD51B	0.335028596797524	0.61610171507899
TPK1	0.621947150723295	0.237304198595092
VPS18	0.289460064087499	0.199638296785662
MFSD11	1.32253867235729	1.55246841538941
ADAM17	5.56688626852112	5.95952092330991
RPS25	11.600639771539	11.4776655368932
ACACA	0.84205787487243	1.02109410142732
DHRS4L1	0.64539889319045	0.435334022094139
CMBL	3.70437516000929	3.80727649052795
AKT1	1.03322811631534	0.848815572696576
AMPD3	0.0990670812017098	0.127192545030694
ARMC9	0.057137944902969	0.0215992596921665
ATF3	0.186336373403722	0.148857976940115
BRMS1L	0.40289519325949	0.272005616438737
CCDC74A	0.123957451148741	0.241040992397459
CNNM4	0.148541510354535	0.0774435558412556
CNOT3	0.031769854907962	0.0533736508048191
CRYBA4	0.0917959359907775	0.152853645715151
CUL7	0.130877751413522	0.0817620330796653
DDX11L5	0.0304129579341197	0.0502590141049473
DGKD	0.122659421457839	0.192159670263696
