gene	meanA	meanB	log2fc	nCellA	nCellB	expCellA	expCellB	expFractionCellA	expFractionCellB	chisq.test.p	fisher.test.p	wilcox	fisher	p.adjust
MTFP1	0.401368931954865	0.300672880878869	-0.100696051075996	477	232	39	15	0.0817610062893082	0.0646551724137931	0.512605039698556	0.454731527611231	0.432125732333547	0.516225687937997	0.847457964863545
MRPL30	1.24883421411345	0.854974453648026	-0.393859760465425	477	232	235	116	0.492662473794549	0.5	0.917721922984394	0.873031638489124	0.225080054578723	0.516227013126774	0.847457964863545
MEF2C-AS1	0.350535891800611	0.293034819405037	-0.0575010723955742	477	232	44	17	0.0922431865828092	0.0732758620689655	0.482476141771599	0.475944691074652	0.412898288347958	0.516250994881762	0.847457964863545
EIF4ENIF1	0.643480799855545	0.530474230204552	-0.113006569650993	477	232	59	24	0.123689727463312	0.103448275862069	0.507910387524221	0.45792763059591	0.429149578842863	0.51625539025311	0.847457964863545
GCSAM	0.109078979632542	0.195777864270103	0.0866988846375607	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.443153514639061	0.516289830722436	0.847457964863545
GPR112	0.0109850521201494	0.00150933380670808	-0.00947571831344129	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.384513835642784	0.516399968899262	0.847457964863545
TNFRSF25	0.098672630336129	0.0355682498565161	-0.063104380479613	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.384513835642784	0.516399968899262	0.847457964863545
RAB9A	0.898424246348968	0.68303028816535	-0.215393958183618	477	232	70	29	0.146750524109015	0.125	0.50379564728864	0.488982839836733	0.402089831495876	0.516410871612861	0.847457964863545
ZNF793	2.30711954513299	2.2762494587241	-0.0308700864088953	477	232	471	230	0.987421383647799	0.991379310344828	0.928884179513221	1	0.196696830421176	0.516543907390409	0.847599025579377
BTBD11	0.135666711716136	0.207124061186609	0.0714573494704733	477	232	13	9	0.0272536687631027	0.0387931034482759	0.548096051212655	0.488894741323128	0.402478747590578	0.516662456726242	0.847716291889115
WWC2	0.0759653589071327	0.140859239143591	0.064893880236458	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.444030927434111	0.51692252669897	0.84804864074844
PALB2	0.426523132780398	0.361618897404863	-0.0649042353755342	477	232	44	17	0.0922431865828092	0.0732758620689655	0.482476141771599	0.475944691074652	0.413815938637535	0.516961106762321	0.84804864074844
KIAA1586	0.922442671137594	0.839247074813092	-0.0831955963245019	477	232	105	45	0.220125786163522	0.193965517241379	0.482527449493009	0.435264818977629	0.452555139155141	0.517006325308536	0.84804864074844
TDP1	0.590580654077809	0.481171198752526	-0.109409455325284	477	232	64	26	0.134171907756813	0.112068965517241	0.478157311909882	0.471055055635425	0.418437785036082	0.51721083355758	0.848274388490818
CACNB4	0.0667155248528181	0.0230598053978627	-0.0436557194549552	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.385560675627673	0.51726987456634	0.848274388490818
TSPYL4	1.30266724454119	1.22534466461653	-0.0773225799246609	477	232	116	49	0.243186582809224	0.211206896551724	0.394888858130751	0.394047733595797	0.500327937642113	0.517285298335964	0.848274388490818
LOC100147773	0.0970598094164415	0.155032984852396	0.0579731754359551	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.444909331205488	0.517555167017539	0.848639638158814
WDFY4	0.336398002128502	0.349844615416171	0.0134466132876687	477	232	51	20	0.106918238993711	0.0862068965517241	0.466212537220622	0.426036554254327	0.463340449149335	0.517686018933288	0.848776895080131
VTI1A	0.488238910609729	0.471889646761409	-0.0163492638483191	477	232	60	24	0.125786163522013	0.103448275862069	0.459473691341119	0.457669921406978	0.431572556589041	0.517877132694307	0.849012920873092
ARSD	0.764209136086079	0.75252951130524	-0.0116796247808386	477	232	110	47	0.230607966457023	0.202586206896552	0.455209351125038	0.441021725424127	0.447959263893844	0.51794523200298	0.849022535116842
NIPBL	1.37065409979338	1.29507776417034	-0.0755763356230381	477	232	170	75	0.356394129979036	0.323275862068966	0.43192161453807	0.400963792797849	0.492761573973979	0.517977312026405	0.849022535116842
ABHD16B	0.0690841695376469	0.0292499810265573	-0.0398341885110898	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.386609255009931	0.518139768709892	0.849056921439237
CACNA2D4	0.0665565536546477	0.0308349827240171	-0.0357215709306307	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.386609255009931	0.518139768709892	0.849056921439237
RNASE1	0.12705433260903	0.0405348191231506	-0.0865195134858798	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.386609255009931	0.518139768709892	0.849056921439237
TIGD6	0.091633897664192	0.157899601896945	0.0662657042327528	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.445788725159801	0.518187750023596	0.849058268240337
DIRC2	0.0984139355996471	0.152106368598305	0.0536924329986579	477	232	13	9	0.0272536687631027	0.0387931034482759	0.548096051212655	0.488894741323128	0.404675857013876	0.518405806959331	0.849338260851379
RABEP1	0.814363008655533	0.613238144409319	-0.201124864246214	477	232	87	37	0.182389937106918	0.15948275862069	0.516973133010334	0.527366123279052	0.37542011500367	0.518632518820542	0.849462251349335
CHIC2	0.552445585196517	0.647469339597228	0.0950237544007102	477	232	54	31	0.113207547169811	0.133620689655172	0.508028694961355	0.460339640821775	0.430101693383104	0.518647108345648	0.849462251349335
POC1B	1.07896499403766	0.758814536756503	-0.320150457281162	477	232	88	38	0.184486373165618	0.163793103448276	0.567591799258134	0.531165845804449	0.372836033848526	0.518719833201933	0.849462251349335
FKBP11	1.90152289039829	2.04571969387963	0.144196803481333	477	232	197	103	0.412997903563941	0.443965517241379	0.482626306076254	0.466132345169589	0.424875223597196	0.518736539410798	0.849462251349335
TMEM127	0.396971519515858	0.610934036190125	0.213962516674267	477	232	138	74	0.289308176100629	0.318965517241379	0.470362427991564	0.432157301689276	0.458309970542323	0.518759072061227	0.849462251349335
UBXN11	0.936867636408674	0.880243059276408	-0.056624577132266	477	232	97	41	0.20335429769392	0.176724137931034	0.459765776212611	0.420430469514854	0.471101441846289	0.518764577515327	0.849462251349335
KCNJ14	0.0656568134312238	0.0273628342469047	-0.0382939791843191	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.387659572834637	0.519009647248036	0.849631722954505
PLAC4	0.0085337348595051	0.00163560122031729	-0.00689813363918779	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.387659572834637	0.519009647248036	0.849631722954505
ZNRF2P1	0.0362886746504633	0.00935682407745409	-0.0269318505730092	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.387659572834637	0.519009647248036	0.849631722954505
IPPK	0.0891153319279358	0.15331175772936	0.0641964258014245	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.447550480417651	0.519452737481919	0.850279760489542
MNS1	0.532787926478887	0.368409323938538	-0.164378602540348	477	232	43	17	0.090146750524109	0.0732758620689655	0.539543188477597	0.476467940165159	0.416997154337964	0.519768091783155	0.850591660104695
BRE-AS1	0.0832469058836111	0.0484188865669291	-0.0348280193166821	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.388711628132547	0.519879506098204	0.850591660104695
DOK2	0.0931765604404966	0.048425977499971	-0.0447505829405255	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.388711628132547	0.519879506098204	0.850591660104695
LCN2	0.10595670995748	0.0569445757771808	-0.0490121341802989	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.388711628132547	0.519879506098204	0.850591660104695
ZBTB46	0.0647285372049182	0.0369424727046201	-0.0277860645002981	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.388711628132547	0.519879506098204	0.850591660104695
BRMS1	1.0642836689841	1.00335282864518	-0.0609308403389197	477	232	91	38	0.190775681341719	0.163793103448276	0.441274932082332	0.407996626765493	0.487366147269944	0.52002331160309	0.850749632176469
NSFP1	0.246785010831685	0.299623664817542	0.0528386539858565	477	232	35	21	0.0733752620545073	0.0905172413793103	0.51850860155358	0.458938581615761	0.433401818368562	0.520121947441506	0.850819566700139
IDH3A	1.04225916652791	1.25112432954381	0.208865163015894	477	232	88	48	0.184486373165618	0.206896551724138	0.54222973996066	0.478342645320974	0.415870792475545	0.520160573798513	0.850819566700139
CCDC91	0.85335934664994	0.754795056974619	-0.0985642896753207	477	232	77	32	0.161425576519916	0.137931034482759	0.482167922349996	0.43941156841051	0.452892198968093	0.520285442391271	0.850946502980781
LMBRD1	1.08535976025169	1.26156443436827	0.176204674116579	477	232	96	52	0.20125786163522	0.224137931034483	0.545261892647368	0.491649741760665	0.405040720118852	0.5204986537162	0.851217890953443
CPN2	0.0118352408775418	0.00718642601233138	-0.0046488148652104	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.38976541992008	0.520749341177194	0.851395853482946
FBXL22	0.00834192223704338	0.0234815199782112	0.0151395977411679	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.38976541992008	0.520749341177194	0.851395853482946
THNSL2	0.081270806358216	0.0546189815643638	-0.0266518247938521	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.38976541992008	0.520749341177194	0.851395853482946
BET1L	0.400349954312737	0.524020801815878	0.123670847503141	477	232	41	24	0.0859538784067086	0.103448275862069	0.536105182805035	0.488436064559394	0.408160754331957	0.520857214682759	0.851483800764323
PGM5P2	2.38843981103523	2.1661389266444	-0.222300884390827	477	232	296	140	0.620545073375262	0.603448275862069	0.721311865685582	0.681306054300751	0.292693333116762	0.520943173171802	0.851483800764323
CALU	1.77348225909212	1.83364036537948	0.0601581062873597	477	232	171	91	0.358490566037736	0.392241379310345	0.429135303349322	0.407294504135022	0.489608577383523	0.520945015853089	0.851483800764323
KIAA1147	0.835608397903339	1.00230725382688	0.166698855923536	477	232	98	53	0.205450733752621	0.228448275862069	0.545824518975331	0.494719992098237	0.403290381977449	0.521107729561236	0.851647744134652
LETM1	2.28155345668776	2.10444969271084	-0.177103763976921	477	232	360	172	0.754716981132076	0.741379310344828	0.769878154440508	0.712062932419905	0.280222126102727	0.521139924301903	0.851647744134652
GSDMC	0.246983894118653	0.160415818247131	-0.0865680758715217	477	232	100	44	0.209643605870021	0.189655172413793	0.602194951082511	0.552389020282634	0.361652996329871	0.521522343655306	0.852195341729
CTAGE6	0.0426650020460782	0.0290269679530587	-0.0136380340930193	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.390820947199309	0.52161914840123	0.852198833740085
UCA1	0.0410904198813054	0.02151523317727	-0.0195751867040352	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.390820947199309	0.52161914840123	0.852198833740085
MYCBP2	1.73947672763744	1.65603466763446	-0.0834420600029828	477	232	195	86	0.408805031446541	0.370689655172414	0.372546002579554	0.368159083829899	0.543343820411851	0.521947068930052	0.852594518285122
CNOT6	1.55821357515845	1.38090721697655	-0.177306358181897	477	232	141	62	0.29559748427673	0.267241379310345	0.486951918086	0.478937695349893	0.417679685595787	0.521956053129228	0.852594518285122
FLJ31662	0.396738851965539	0.501707012305103	0.104968160339565	477	232	144	75	0.30188679245283	0.323275862068966	0.622903004770438	0.603370067014991	0.331690586396539	0.522100260392547	0.852740985125005
GPSM2	0.580611131081029	0.845282494751721	0.264671363670691	477	232	57	32	0.119496855345912	0.137931034482759	0.565747784563878	0.545932731143158	0.366688153404287	0.522188564639796	0.852740985125005
C16orf89	0.0352858930319611	0.0380424908450119	0.00275659781305082	477	232	22	14	0.0461215932914046	0.0603448275862069	0.53058785980709	0.466520926315348	0.429241078294537	0.522289698067067	0.852740985125005
KHDC1	0.251521274134026	0.250909475679446	-0.00061179845458037	477	232	28	10	0.0587002096436059	0.0431034482758621	0.491777686225236	0.478284857459292	0.418766968638836	0.522353948379822	0.852740985125005
CDKL1	0.359426993080904	0.272134943402679	-0.0872920496782255	477	232	41	16	0.0859538784067086	0.0689655172413793	0.526479260754247	0.465975155299512	0.42983354520995	0.522356928101245	0.852740985125005
PNMA2	0.873390411468145	0.720753745739398	-0.152636665728746	477	232	326	155	0.683438155136268	0.668103448275862	0.74557107869835	0.731855480713579	0.273679967992491	0.522360837978283	0.852740985125005
TMCO1	1.98754785893622	1.93041625084348	-0.0571316080927402	477	232	206	91	0.431865828092243	0.392241379310345	0.356394462015892	0.331068757658071	0.605168799598854	0.522454571010114	0.852740985125005
CPT1B	0.0862371888540676	0.0508455852488139	-0.0353916036052537	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.391878208957948	0.522488923686015	0.852740985125005
PHLDA3	0.0467405242396144	0.0390465984836304	-0.00769392575598404	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.391878208957948	0.522488923686015	0.852740985125005
LOC100289230	0.0691170304333631	0.0923042764180549	0.0231872459846918	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.451972140224397	0.522614087417757	0.852740985125005
ZKSCAN5	0.117223176241644	0.156305718367054	0.0390825421254095	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.451972140224397	0.522614087417757	0.852740985125005
ZNF879	0.110913897781605	0.166771041115484	0.0558571433338786	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.451972140224397	0.522614087417757	0.852740985125005
SLC25A29	0.4976230073597	0.447876601780668	-0.0497464055790324	477	232	57	23	0.119496855345912	0.0991379310344828	0.498137329392965	0.450555405392133	0.445028997004738	0.522708099891943	0.852817093833669
SRGAP1	0.0741039097566851	0.0559638198928441	-0.0181400898638411	477	232	30	11	0.0628930817610063	0.0474137931034483	0.511147795221402	0.494026116311088	0.406077281201038	0.52287287951976	0.852950970190463
KLF10	2.19882979105622	2.42891149583444	0.23008170477822	477	232	188	98	0.394129979035639	0.422413793103448	0.523007537961698	0.51405174644419	0.390396964983792	0.522987657815859	0.852950970190463
CHERP	0.343154367386561	0.301906748770897	-0.0412476186156636	477	232	44	17	0.0922431865828092	0.0732758620689655	0.482476141771599	0.475944691074652	0.421664574740233	0.522995325080025	0.852950970190463
SMS	2.72007494172637	2.52014148058002	-0.199933461146354	477	232	235	105	0.492662473794549	0.452586206896552	0.356473477748838	0.336788399898434	0.595953546977425	0.523029412467126	0.852950970190463
TRAFD1	0.735209410058052	0.617499135468742	-0.117710274589309	477	232	62	25	0.129979035639413	0.107758620689655	0.468988480226778	0.464519353188634	0.432362601378814	0.523239026468862	0.852950970190463
CRNDE	0.0673236724731424	0.0590321347944539	-0.00829153767868851	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.392937204169335	0.523358662946792	0.852950970190463
FAM66B	0.0348607810816376	0.0357932218179673	0.000932440736329809	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.392937204169335	0.523358662946792	0.852950970190463
GALNT5	0.0617311717938104	0.0448815720408169	-0.0168495997529934	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.392937204169335	0.523358662946792	0.852950970190463
KCNIP4	0.056329081245667	0.0322102347781326	-0.0241188464675344	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.392937204169335	0.523358662946792	0.852950970190463
KIF6	0.0385641302213138	0.025441843382527	-0.0131222868387868	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.392937204169335	0.523358662946792	0.852950970190463
RWDD2A	0.101724458365402	0.0731370846774178	-0.0285873736879845	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.392937204169335	0.523358662946792	0.852950970190463
SLC25A10	0.0649825320129912	0.0440886212548677	-0.0208939107581234	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.392937204169335	0.523358662946792	0.852950970190463
ARHGEF35	0.0442561155496929	0.0688102567570759	0.0245541412073829	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.453747695494844	0.523878145215557	0.853720322815069
KRBOX4	0.980333579347376	0.97070865473157	-0.00962492461580644	477	232	180	80	0.377358490566038	0.344827586206897	0.447068257496857	0.407648432322206	0.493754121831363	0.523940519833484	0.853744693554353
OSBPL2	1.58526675741492	1.46347395659027	-0.121792800824657	477	232	394	199	0.825995807127883	0.857758620689655	0.334776214415029	0.330279225280421	0.610090856209013	0.524296665567447	0.854247707409622
LOC642236	3.29320230712526	3.10357654749614	-0.189625759629129	477	232	350	166	0.733752620545073	0.71551724137931	0.673076941717671	0.653107891645595	0.308675250966338	0.524453485333383	0.854425893579063
SYT1	0.171057376177488	0.178005444813285	0.006948068635797	477	232	22	14	0.0461215932914046	0.0603448275862069	0.53058785980709	0.466520926315348	0.43224568983192	0.524539024839441	0.854487930076845
POLR3GL	2.96429075167204	2.79772118125846	-0.166569570413584	477	232	256	116	0.536687631027254	0.5	0.402208079959589	0.378482386975213	0.532911385622318	0.524612537186972	0.854530364562946
MOCS3	1.22659195683752	1.3027243474005	0.0761323905629778	477	232	382	176	0.80083857442348	0.758620689655172	0.233831292276012	0.204765041111362	0.985430824679311	0.524747338712091	0.854661130940964
MYCBP	0.293221371580494	0.378782005708485	0.0855606341279909	477	232	37	22	0.0775681341719078	0.0948275862068965	0.524919438511846	0.469415328659929	0.429911477827848	0.524787758417705	0.854661130940964
STAG3L5P	0.0682316417485778	0.0567461896422473	-0.0114854521063306	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.395060390771768	0.52509801705531	0.855089064676538
ZNF790	0.222829487125099	0.330896860255418	0.108067373130319	477	232	24	15	0.050314465408805	0.0646551724137931	0.54166887784862	0.48306152717899	0.418464749093086	0.525327119333953	0.855374302382735
CSTF3	2.46381983648424	2.11121379172711	-0.352606044757136	477	232	202	92	0.423480083857442	0.396551724137931	0.547416063877909	0.516393687083939	0.391503460761721	0.525368197942029	0.855374302382735
DHPS	1.23836756058462	1.55563731076783	0.317269750183203	477	232	115	61	0.241090146750524	0.262931034482759	0.589882410653747	0.578362695212735	0.350036706582527	0.525812841886515	0.855970323422722
LYZ	4.11337159423493	4.07611540887737	-0.037256185357557	477	232	472	231	0.989517819706499	0.995689655172414	0.685582374513813	0.669536785496475	0.302385945540045	0.525829358867769	0.855970323422722
EGLN2	0.0428764507428478	0.0362558302360986	-0.00662062050674916	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.396124580037517	0.525967623731728	0.856117990929033
CCDC130	0.6618591404071	0.743104730352028	0.0812455899449276	477	232	58	33	0.121593291404612	0.142241379310345	0.514665315804789	0.473194576553189	0.428270194903016	0.526143308191404	0.85632653414193
OCEL1	0.149606630637529	0.054615426172187	-0.0949912044653425	477	232	11	3	0.0230607966457023	0.0129310344827586	0.533955721008352	0.565976877597305	0.358269578381286	0.526330296970027	0.856553436377869
C1orf192	0.081139489652245	0.0720278737987381	-0.00911161585350695	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.397190498505395	0.526837178041606	0.8569910149495
DNAH11	0.0232801229070208	0.0272963787931957	0.00401625588617494	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.397190498505395	0.526837178041606	0.8569910149495
FGFBP3	0.0549152457198482	0.0577478085688626	0.00283256284901423	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.397190498505395	0.526837178041606	0.8569910149495
IQCE	0.0547311287387423	0.0481068324489786	-0.0066242962897638	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.397190498505395	0.526837178041606	0.8569910149495
LOC100507250	0.0741947543193907	0.0641145779831232	-0.0100801763362675	477	232	8	2	0.0167714884696017	0.00862068965517241	0.60016592027654	0.511316645531658	0.397190498505395	0.526837178041606	0.8569910149495
CD72	0.140303666931728	0.0524518914888811	-0.0878517754428472	477	232	11	3	0.0230607966457023	0.0129310344827586	0.533955721008352	0.565976877597305	0.359118681486795	0.527096564194443	0.857335490266217
CARM1	0.419382495359133	0.369608998568216	-0.0497734967909165	477	232	83	35	0.174004192872117	0.150862068965517	0.50363008270659	0.45439297966005	0.448706302784478	0.528109108770413	0.85882877515467
NELFA	0.447349456945304	0.464116969908187	0.0167675129628833	477	232	51	20	0.106918238993711	0.0862068965517241	0.466212537220622	0.426036554254327	0.478572988191197	0.528110051640599	0.85882877515467
B3GNT5	0.576754991523524	0.526989415601776	-0.0497655759217484	477	232	57	23	0.119496855345912	0.0991379310344828	0.498137329392965	0.450555405392133	0.452699170878834	0.528231640668398	0.858948921477045
ACN9	1.70237057764888	1.61375560230425	-0.0886149753446297	477	232	145	63	0.30398322851153	0.271551724137931	0.42255061627788	0.381180755639747	0.535502056415632	0.52848121099153	0.859277135617404
LEKR1	0.0979984195075978	0.0448854010321455	-0.0531130184754522	477	232	11	3	0.0230607966457023	0.0129310344827586	0.533955721008352	0.565976877597305	0.360820678340085	0.528629100678249	0.859409715612993
ARHGAP1	3.42119726632217	3.20111979424896	-0.220077472073206	477	232	434	210	0.909853249475891	0.905172413793103	0.948998602719223	0.889834229392446	0.229519707589883	0.528658220418457	0.859409715612993
RASAL3	0.341680286628175	0.294464649420157	-0.0472156372080181	477	232	39	15	0.0817610062893082	0.0646551724137931	0.512605039698556	0.454731527611231	0.44924816427839	0.528742104556233	0.859468476925824
SRSF1	3.10793940164357	3.33926299354114	0.231323591897563	477	232	269	131	0.563941299790356	0.564655172413793	1	1	0.204346821347336	0.528836622970139	0.859543186694969
GPR146	0.124175202615486	0.16738314392483	0.0432079413093447	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.460889126355288	0.528931291123837	0.859543186694969
ZNF16	0.130627834364797	0.171509446562113	0.0408816121973157	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.460889126355288	0.528931291123837	0.859543186694969
CTDSPL2	0.996040968808176	1.18824442108258	0.192203452274408	477	232	120	64	0.251572327044025	0.275862068965517	0.547872516782294	0.522956562269513	0.391051710440602	0.529084657418048	0.859708402821389
TTN-AS1	0.586807698556874	0.416415398787873	-0.170392299769	477	232	52	21	0.109014675052411	0.0905172413793103	0.529531103101061	0.511086629385333	0.400348207190731	0.529258514920914	0.859708402821389
MRPL48	2.20638610125844	1.92968296244657	-0.276703138811871	477	232	180	80	0.377358490566038	0.344827586206897	0.447068257496857	0.407648432322206	0.502074866926979	0.529349606182274	0.859708402821389
CRYGS	0.126327105508329	0.0712671813349136	-0.0550599241734155	477	232	11	3	0.0230607966457023	0.0129310344827586	0.533955721008352	0.565976877597305	0.361673571362781	0.529395364526524	0.859708402821389
DEPDC4	0.134291695724171	0.0536872011206624	-0.0806044946035083	477	232	11	3	0.0230607966457023	0.0129310344827586	0.533955721008352	0.565976877597305	0.361673571362781	0.529395364526524	0.859708402821389
PANX1	0.115278032815253	0.054048796010543	-0.0612292368047103	477	232	11	3	0.0230607966457023	0.0129310344827586	0.533955721008352	0.565976877597305	0.361673571362781	0.529395364526524	0.859708402821389
MOB4	0.679373378206827	0.793518545252391	0.114145167045565	477	232	80	44	0.167714884696017	0.189655172413793	0.537749882589116	0.463169038448284	0.441957068136075	0.529398460261595	0.859708402821389
IFT122	0.445866295238065	0.345673620993652	-0.100192674244413	477	232	48	19	0.10062893081761	0.0818965517241379	0.507182875072029	0.494581931872529	0.413907633003873	0.529414966789643	0.859708402821389
FOXJ2	0.174485932279331	0.323040645690146	0.148554713410814	477	232	21	13	0.0440251572327044	0.0560344827586207	0.606633222338241	0.461356374630701	0.443795803423254	0.52947331208919	0.859716998214973
BMI1	0.0852111384885973	0.0954932095042194	0.010282071015622	477	232	10	7	0.0209643605870021	0.0301724137931034	0.623861300827102	0.443504591931867	0.461786201997691	0.529562560079503	0.859716998214973
IKBKE	0.494007676916319	0.364598921700008	-0.129408755216311	477	232	41	16	0.0859538784067086	0.0689655172413793	0.526479260754247	0.465975155299512	0.439581807668405	0.529609970367646	0.859716998214973
DPP9	1.15794622336576	0.973568579260902	-0.184377644104861	477	232	369	181	0.773584905660377	0.780172413793103	0.9192600104197	0.923585785306306	0.221813125619142	0.529656343717962	0.859716998214973
RRM1	1.996851794078	1.66262453874831	-0.334227255329687	477	232	174	79	0.364779874213836	0.34051724137931	0.582871820797491	0.559107537210755	0.366414548966172	0.529659017118445	0.859716998214973
ST6GAL1	0.865821815856709	1.06109169657282	0.195269880716109	477	232	77	42	0.161425576519916	0.181034482758621	0.58340058377327	0.521685071011973	0.392770362253015	0.52971814649958	0.859735464669471
WDR91	0.565935054959012	0.664717718433703	0.0987826634746907	477	232	129	55	0.270440251572327	0.237068965517241	0.389915331014509	0.362241708486433	0.565792815396215	0.529799496446133	0.859789988643968
SAR1A	5.35404008093258	5.07905238884013	-0.274987692092455	477	232	391	187	0.819706498951782	0.806034482758621	0.736124793505585	0.680508137266706	0.301314834609952	0.529947575991836	0.859952785773504
RPN1	2.93347189967824	2.69329946613128	-0.240172433546955	477	232	235	106	0.492662473794549	0.456896551724138	0.415517214742004	0.379371103232506	0.540787665485186	0.530125037138209	0.860163227166214
COQ9	1.09518861515699	1.18864607659633	0.0934574614393453	477	232	85	47	0.178197064989518	0.202586206896552	0.496517956128067	0.471828906215689	0.434933330812333	0.53021199679051	0.860226799154396
BTD	0.498010318959272	0.448179484348724	-0.0498308346105487	477	232	44	17	0.0922431865828092	0.0732758620689655	0.482476141771599	0.475944691074652	0.431479484733578	0.530443564674843	0.860524953902133
ZSWIM7	2.35535665057618	2.36990617878259	0.0145495282064156	477	232	418	209	0.876310272536688	0.900862068965517	0.404297209853107	0.382014614135283	0.537899893288914	0.530641796028781	0.860768978800087
AHCYL2	0.502856334957605	0.342687653358735	-0.160168681598869	477	232	149	67	0.312368972746331	0.288793103448276	0.580268023681164	0.543667064336395	0.378107056273613	0.530766366586079	0.860893483244664
NUP214	0.752596360592376	0.742718681287308	-0.009877679305069	477	232	100	42	0.209643605870021	0.181034482758621	0.427725550444952	0.423840176041664	0.485136544158355	0.530854958637448	0.860959614026539
LOC652276	0.794610380410094	1.02856888783882	0.233958507428723	477	232	234	120	0.490566037735849	0.517241379310345	0.557547120845277	0.522598907873474	0.393565747674154	0.530944589691465	0.861027417835086
SP110	1.31712843128185	1.58066072586653	0.263532294584681	477	232	110	58	0.230607966457023	0.25	0.634326889893582	0.573361737873628	0.358787101486003	0.531004311391156	0.861046710104149
LZTFL1	0.655852058434563	0.867109306966649	0.211257248532086	477	232	67	37	0.140461215932914	0.15948275862069	0.576446362656467	0.499350621381333	0.412095236496894	0.531107425402175	0.861136355091927
RPL22	6.22945329978195	6.40573845667932	0.176285156897371	477	232	442	217	0.926624737945493	0.935344827586207	0.78777442619085	0.755646737293493	0.272393088079574	0.531191107406945	0.861194479761786
ZNF710	0.0868328300096877	0.180936856921535	0.0941040269118469	477	232	15	10	0.0314465408805031	0.0431034482758621	0.56690276534897	0.515258041194433	0.399740067473804	0.531406567085329	0.861466219503356
